player,season,GP_sum,MIN_sum,FG_accuracy,3P_accuracy,FT_accuracy,points_per_min,overall_shooting_accuracy
Joe Trapani,2013 - 2014,41,1123.2,0.4986,0.2857,0.7654,0.4674,0.5518
Joe Trapani,2015 - 2016,34,904.0,0.4846,0.3879,0.8295,0.4779,0.5208
Joe Trapani,2016 - 2017,30,597.3,0.4427,0.2615,0.7458,0.3867,0.462
Joe Vogel,2013 - 2014,20,545.6,0.3879,0.2449,0.6522,0.3061,0.3601
Joe Vogel,2014 - 2015,24,855.6,0.3127,0.2154,0.8108,0.2571,0.3263
Joe Werner,2009 - 2010,64,1018.8,0.5248,0.1304,0.475,0.3337,0.4706
Joe Werner,2011 - 2012,35,994.0,0.527,0.3261,0.7182,0.4869,0.5494
Joe Willman,2013 - 2014,45,1499.6,0.4875,0.2524,0.803,0.4788,0.5084
Joe Willman,2014 - 2015,34,843.0,0.5036,0.4419,0.8214,0.4294,0.5335
Joe Young,2018 - 2019,43,1801.8,0.4926,0.3629,0.918,0.8619,0.5371
Joe Young,2019 - 2020,44,1782.0,0.5057,0.3648,0.8895,0.9467,0.5476
Joel Almeida,2018 - 2019,21,711.9,0.4781,0.3981,0.8434,0.4621,0.5314
Joel Anthony,2008 - 2009,71,1136.5,0.4959,nan,0.6667,0.1355,0.5439
Joel Anthony,2009 - 2010,85,1400.9,0.488,nan,0.7188,0.1649,0.5725
Joel Anthony,2010 - 2011,96,2037.8,0.4797,nan,0.6635,0.1035,0.5556
Joel Anthony,2011 - 2012,81,1678.5,0.5635,nan,0.7188,0.1626,0.6173
Joel Anthony,2012 - 2013,76,637.5,0.4872,nan,0.6071,0.1459,0.5189
Joel Anthony,2018 - 2019,55,1182.1,0.5966,0.0,0.6395,0.3722,0.6096
Joel Bolomboy,2019 - 2020,27,455.8,0.4779,0.325,0.7429,0.3225,0.4947
Joel Brandt,2012 - 2013,36,703.0,0.3505,0.2059,0.6667,0.256,0.3648
Joel Embiid,2017 - 2018,71,2190.6,0.4774,0.3045,0.7614,0.7377,0.5323
Joel Embiid,2018 - 2019,75,2488.6,0.4772,0.3013,0.8065,0.7968,0.5565
Joel Embiid,2019 - 2020,55,1650.5,0.4754,0.3245,0.8077,0.7828,0.5626
Joel Freeland,2008 - 2009,35,635.0,0.5918,nan,0.6939,0.5638,0.621
Joel Freeland,2009 - 2010,51,1058.6,0.557,0.3261,0.7281,0.563,0.5717
Joel Freeland,2010 - 2011,51,1321.2,0.5904,0.2812,0.7523,0.5139,0.6025
Joel Freeland,2011 - 2012,45,1235.5,0.5142,0.25,0.7176,0.4678,0.5361
Joel Friesen,2015 - 2016,52,1235.8,0.4123,0.3469,0.8154,0.3577,0.4731
Joel Friesen,2016 - 2017,49,1262.4,0.4683,0.411,0.7925,0.4183,0.4993
Joel Friesen,2017 - 2018,43,801.0,0.4008,0.38,0.6932,0.3945,0.4474
Joel Friesen,2019 - 2020,17,411.1,0.4035,0.303,0.7317,0.3454,0.4344
Joel Fuchs,2011 - 2012,27,848.0,0.3975,0.3727,0.7,0.3243,0.4092
Joel Fuchs,2012 - 2013,29,806.0,0.3711,0.3649,0.75,0.2717,0.3973
Joel Fuchs,2013 - 2014,28,762.0,0.4656,0.3889,0.7037,0.231,0.4637
Joel Fuchs,2014 - 2015,31,939.0,0.4402,0.425,0.7143,0.2843,0.4487
Joel Fuchs,2015 - 2016,30,1044.0,0.4727,0.4436,0.7857,0.3218,0.4942
Joel Fuchs,2016 - 2017,27,948.7,0.3775,0.3008,0.7021,0.2751,0.3893
Joel Fuchs,2018 - 2019,24,596.6,0.3851,0.3302,0.75,0.2749,0.3905
Joel Fuchs,2019 - 2020,18,591.0,0.3894,0.3455,0.8824,0.2064,0.4216
Joel James,2019 - 2020,41,910.5,0.6149,0.0,0.6967,0.4931,0.6342
Joel Kindred,2018 - 2019,52,1290.0,0.4614,0.4038,0.799,0.5481,0.5197
Joel Kindred,2019 - 2020,24,699.0,0.4535,0.3333,0.8056,0.4678,0.4828
Joel Madourie,2014 - 2015,34,551.5,0.5109,0.0,0.5577,0.4025,0.519
Joel Parra,2019 - 2020,38,367.1,0.3516,0.2558,0.7857,0.2343,0.3649
Joel Przybilla,2001 - 2002,71,1127.0,0.5352,0.0,0.4222,0.1686,0.4893
Joel Przybilla,2004 - 2005,76,1859.0,0.5976,nan,0.5172,0.2625,0.57
Joel Przybilla,2007 - 2008,77,1819.5,0.576,0.0,0.6803,0.2039,0.6086
Joel Przybilla,2008 - 2009,88,2114.4,0.6202,0.0,0.6571,0.2228,0.6328
Joel Salvi,2006 - 2007,34,703.0,0.5762,0.3929,0.6364,0.3129,0.5684
Joel Salvi,2007 - 2008,33,803.0,0.4817,0.3804,0.6111,0.3325,0.4682
Joel Thesen,2013 - 2014,27,584.3,0.4394,0.1707,0.7119,0.2824,0.4612
Joel Thesen,2014 - 2015,11,268.3,0.4828,0.0909,0.5476,0.2982,0.4685
Joel Thesen,2015 - 2016,30,638.0,0.3699,0.1667,0.7213,0.2445,0.4416
Joel Thesen,2016 - 2017,14,502.2,0.4904,0.4615,0.8333,0.3485,0.5933
Joel Thesen,2017 - 2018,29,900.8,0.4364,0.3774,0.7727,0.3486,0.4907
Joel Thesen,2018 - 2019,11,296.0,0.4255,0.3721,0.75,0.4155,0.4798
Joel Thesen,2019 - 2020,23,684.2,0.3883,0.3587,0.8286,0.3669,0.4647
Joel Vaiangina,2019 - 2020,15,170.3,0.3472,0.1875,0.4737,0.3817,0.3252
Joel Wolfisberg,2019 - 2020,19,346.0,0.4727,0.1765,0.5385,0.3699,0.4578
Joel Wright,2019 - 2020,13,376.0,0.4892,0.3214,0.7248,0.7181,0.5542
Joel Zacchetti,2002 - 2003,10,164.0,0.4727,0.375,0.8333,0.4024,0.4706
Joergen Onarheim,2016 - 2017,24,462.6,0.4521,0.0,0.5652,0.1989,0.4917
Joergen Onarheim,2018 - 2019,21,497.2,0.4818,0.0,0.5,0.2655,0.4847
Joergen Onarheim,2019 - 2020,14,174.9,0.5294,nan,0.1333,0.2173,0.4082
Joey Accaoui,2012 - 2013,18,588.5,0.3661,0.3304,0.8261,0.4452,0.4072
Joey Accaoui,2013 - 2014,23,506.0,0.4808,0.4043,0.8205,0.4348,0.5017
Joey Accaoui,2014 - 2015,18,579.1,0.4821,0.404,0.7407,0.4283,0.4798
Joey Beard,2005 - 2006,41,1043.2,0.6479,0.0,0.5769,0.4036,0.6216
Joey Dorsey,2013 - 2014,73,1119.5,0.7018,0.0,0.4028,0.3377,0.5845
Joey Dorsey,2014 - 2015,69,854.3,0.5517,0.0,0.2892,0.2154,0.4541
Joey Dorsey,2018 - 2019,20,443.1,0.4929,0.0,0.4824,0.404,0.4762
Joey Dorsey,2019 - 2020,13,207.4,0.5763,nan,0.3235,0.3809,0.4839
Joey Graham,2005 - 2006,80,1580.5,0.4783,0.3333,0.812,0.3372,0.5284
Joey Graham,2006 - 2007,85,1428.5,0.4841,0.2812,0.8382,0.3633,0.5563
Joey Graham,2008 - 2009,78,1540.7,0.4812,0.1875,0.825,0.3875,0.5579
Joey Haywood,2011 - 2012,43,1073.6,0.4807,0.283,0.7803,0.5048,0.5272
Joey Haywood,2012 - 2013,40,1178.6,0.4878,0.3694,0.8289,0.4811,0.5453
Joey Haywood,2013 - 2014,30,1130.3,0.475,0.4085,0.8057,0.6644,0.5545
Joey Haywood,2014 - 2015,44,1081.2,0.44,0.2577,0.7939,0.4698,0.5015
Joey Haywood,2016 - 2017,47,824.7,0.4299,0.3663,0.8495,0.4826,0.4923
Joey Puddister,2019 - 2020,11,39.0,0.4615,0.4,nan,0.359,0.4444
Joey Shaw,2011 - 2012,33,1095.3,0.4498,0.3151,0.8306,0.5569,0.5133
Joey Shaw,2012 - 2013,37,1120.5,0.4589,0.2866,0.8214,0.573,0.5121
Joey Shaw,2013 - 2014,38,835.0,0.4177,0.2878,0.7931,0.6048,0.4694
Joey Shaw,2014 - 2015,36,848.0,0.4558,0.3631,0.8202,0.6899,0.5225
Joey Shaw,2015 - 2016,35,991.6,0.4248,0.3418,0.8643,0.6172,0.479
Joey van Zegeren,2017 - 2018,36,759.0,0.5625,0.0,0.3852,0.3702,0.4955
Joffre Lleal,2000 - 2001,10,289.8,0.383,0.375,0.8235,0.3968,0.4702
Joffrey Lauvergne,2011 - 2012,30,443.0,0.4968,0.2432,0.6875,0.4176,0.4821
Joffrey Lauvergne,2013 - 2014,43,1317.7,0.5212,0.25,0.7292,0.3726,0.5395
Joffrey Lauvergne,2016 - 2017,70,980.1,0.4405,0.3367,0.6301,0.3826,0.4477
Joffrey Lauvergne,2018 - 2019,35,703.6,0.5775,0.3529,0.5467,0.4989,0.5504
Joffrey Lauvergne,2019 - 2020,31,522.3,0.6,0.3529,0.4,0.4557,0.5385
Johan Akesson,2011 - 2012,39,989.6,0.5501,0.3333,0.7548,0.5527,0.6055
Johan Akesson,2012 - 2013,32,614.4,0.5077,nan,0.7368,0.4134,0.572
Johan Akesson,2013 - 2014,39,980.4,0.562,0.0,0.7704,0.5039,0.6165
Johan Blot,2006 - 2007,28,507.0,0.4224,0.3951,0.8421,0.3945,0.4714
Johan Emaus Flaa,2017 - 2018,24,666.7,0.4008,0.3412,0.75,0.36,0.4143
Johan Emaus Flaa,2018 - 2019,29,635.8,0.3805,0.2857,0.8095,0.3586,0.4116
Johan Haiblik,2019 - 2020,11,71.9,0.2222,0.2222,0.0,0.1391,0.2069
Johan Jeansson,2011 - 2012,35,1044.3,0.4515,0.4258,0.825,0.541,0.4845
Johan Jeansson,2012 - 2013,33,877.5,0.487,0.4588,0.8615,0.5425,0.5182
Johan Jeansson,2014 - 2015,40,743.2,0.4045,0.3966,0.7949,0.4763,0.4307
Johan Lofberg,2014 - 2015,30,698.5,0.4485,0.3867,0.7722,0.481,0.4977
Johan Lofberg,2018 - 2019,34,592.1,0.382,0.2388,0.7073,0.3057,0.3951
Johan Passave-Ducteil,2011 - 2012,26,475.0,0.6179,0.0,0.5806,0.3958,0.5989
Johan Passave-Ducteil,2012 - 2013,38,764.0,0.6125,nan,0.5909,0.4869,0.6048
Johan Passave-Ducteil,2013 - 2014,47,974.9,0.605,nan,0.6012,0.4493,0.6036
Johan Passave-Ducteil,2014 - 2015,30,466.0,0.589,nan,0.6211,0.5386,0.6008
Johan Passave-Ducteil,2017 - 2018,36,579.0,0.4884,nan,0.561,0.3696,0.5118
Johan Passave-Ducteil,2018 - 2019,34,732.0,0.5207,1.0,0.7047,0.4891,0.5918
Johan Passave-Ducteil,2019 - 2020,24,358.0,0.5167,0.0,0.6506,0.4972,0.5604
Johan Petro,2006 - 2007,81,1511.0,0.516,nan,0.6494,0.3322,0.5359
Johan Petro,2007 - 2008,72,1310.3,0.4191,0.0,0.7356,0.3297,0.4706
Johan Petro,2010 - 2011,77,893.4,0.4448,0.0,0.5357,0.3056,0.4472
Johan Petro,2011 - 2012,59,920.0,0.4192,1.0,0.8378,0.2717,0.4732
Johan Petro,2012 - 2013,6,101.1,0.5185,nan,0.5,0.2868,0.5172
Johan Pierre,2011 - 2012,29,618.4,0.4348,0.2911,0.6731,0.3202,0.4384
Johan Pierre,2015 - 2016,25,776.9,0.3665,0.2889,0.8571,0.2883,0.4051
Johan Randriamananjara,2019 - 2020,16,74.0,0.4,0.4545,0.6667,0.2838,0.4688
Johan Ronstrom,2011 - 2012,35,591.3,0.4783,0.4255,0.7857,0.3501,0.52
Johan Ronstrom,2012 - 2013,33,782.1,0.4181,0.339,0.7143,0.4283,0.4375
Johan Ronstrom,2014 - 2015,30,539.1,0.4308,0.4624,0.9167,0.4322,0.4776
Johan Ronstrom,2016 - 2017,28,612.7,0.375,0.359,0.76,0.2726,0.4068
Johan Westerlund,2011 - 2012,33,581.2,0.4906,0.2727,0.7714,0.2409,0.5057
Johannes Dolven,2014 - 2015,22,713.7,0.5495,0.0,0.5714,0.5352,0.5525
Johannes Herber,2006 - 2007,82,1355.7,0.4007,0.3289,0.7123,0.253,0.4237
Johannes Herber,2010 - 2011,68,1715.4,0.3869,0.3077,0.6667,0.2612,0.4005
Johannes Herber,2011 - 2012,72,1451.8,0.3489,0.3763,0.5647,0.2356,0.3885
Johannes Lange,2016 - 2017,29,649.5,0.3755,0.3165,0.7097,0.3757,0.3808
Johannes Lange,2018 - 2019,30,871.0,0.3911,0.2786,0.7768,0.4661,0.4361
Johannes Lange,2019 - 2020,28,1028.8,0.3918,0.3,0.7661,0.4199,0.4385
Johannes Lischka,2008 - 2009,66,1283.2,0.5,0.3846,0.6792,0.4271,0.5494
Johannes Lischka,2009 - 2010,52,806.2,0.4762,0.3077,0.5606,0.3498,0.4946
Johannes Lischka,2010 - 2011,68,1139.2,0.4903,0.0,0.7164,0.3511,0.5391
Johannes Lischka,2011 - 2012,68,1586.0,0.4351,0.3208,0.6615,0.3632,0.4579
Johannes Lischka,2012 - 2013,68,1704.2,0.4894,0.2985,0.6721,0.446,0.5095
Johannes Richter,2017 - 2018,52,1072.4,0.5229,0.4222,0.7895,0.3898,0.5466
Johannes Richter,2019 - 2020,38,572.4,0.5783,0.4,0.6667,0.3913,0.5872
Johannes Strasser,2004 - 2005,66,1016.6,0.3761,0.219,0.8082,0.242,0.4141
Johannes Strasser,2007 - 2008,94,1668.2,0.4267,0.4091,0.7887,0.3585,0.4843
Johannes Strasser,2008 - 2009,92,1476.0,0.3795,0.3186,0.78,0.3022,0.4162
Johannes Strasser,2009 - 2010,76,1267.8,0.3687,0.2865,0.9111,0.3021,0.425
Johannes Strasser,2010 - 2011,80,1678.6,0.4433,0.3942,0.8723,0.3026,0.487
Johannes Strasser,2011 - 2012,84,1895.4,0.4241,0.378,0.8409,0.2606,0.4586
Johannes Strasser,2012 - 2013,80,1826.8,0.4059,0.4009,0.7857,0.2524,0.4506
Johannes Thiemann,2016 - 2017,74,1216.6,0.5045,0.2857,0.7155,0.5047,0.5714
Johannes Thiemann,2019 - 2020,52,786.1,0.5342,0.3023,0.7745,0.4351,0.5726
Johannes Voigtmann,2013 - 2014,68,1458.6,0.5459,0.4615,0.7581,0.3771,0.5887
Johannes Voigtmann,2014 - 2015,70,1821.0,0.5772,0.3611,0.7931,0.4679,0.6033
Johannes Voigtmann,2015 - 2016,89,2078.1,0.5698,0.3731,0.7457,0.475,0.5738
Johannes Voigtmann,2016 - 2017,72,1617.3,0.5217,0.3161,0.6977,0.3827,0.5094
Johannes Voigtmann,2017 - 2018,77,1591.6,0.5602,0.4574,0.7731,0.3814,0.5786
Johannes Voigtmann,2018 - 2019,68,1605.9,0.4953,0.349,0.7838,0.3562,0.5007
Johannes Voigtmann,2019 - 2020,28,625.4,0.4737,0.41,0.5714,0.3438,0.4589
John Allen,2007 - 2008,68,2123.0,0.4124,0.2833,0.7535,0.4211,0.4645
John Allen,2008 - 2009,33,802.0,0.3941,0.2941,0.8462,0.3317,0.4482
John Allen,2009 - 2010,66,1258.8,0.485,0.2143,0.6786,0.3321,0.483
John Allen,2011 - 2012,38,1088.9,0.4319,0.3291,0.7667,0.3471,0.496
John Amaechi,1999 - 2000,80,1684.0,0.4371,0.1667,0.7663,0.4964,0.5316
John Amaechi,2000 - 2001,82,1712.0,0.4003,0.0,0.6308,0.3797,0.4704
John Assi,2019 - 2020,3,87.1,0.3793,0.4211,0.5,0.3674,0.4038
John Barber,2014 - 2015,31,901.6,0.4606,0.4531,0.5283,0.3228,0.469
John Barber,2015 - 2016,32,900.9,0.4507,0.4286,0.6364,0.2731,0.4644
John Barber,2016 - 2017,31,615.6,0.3842,0.2833,0.625,0.2729,0.3831
John Best,2003 - 2004,88,2656.9,0.5132,0.403,0.9051,0.487,0.5662
John Best,2004 - 2005,44,1259.8,0.5204,0.4012,0.8989,0.5541,0.5835
John Best,2005 - 2006,36,967.0,0.4713,0.2743,0.8632,0.4426,0.5147
John Best,2006 - 2007,39,1001.0,0.4654,0.372,0.8488,0.4695,0.4943
John Bowler,2006 - 2007,76,1640.4,0.4818,0.4211,0.6688,0.4572,0.5436
John Bowler,2007 - 2008,78,1980.4,0.5455,0.4194,0.7053,0.4757,0.5965
John Bowler,2010 - 2011,68,1583.2,0.5444,0.1667,0.795,0.5053,0.6295
John Boyer,2011 - 2012,40,740.9,0.3283,0.2476,0.6579,0.2443,0.3402
John Brandmark,2018 - 2019,34,655.5,0.3846,0.2222,0.7826,0.2227,0.4344
John Brandmark,2019 - 2020,30,546.9,0.4143,0.2571,0.7353,0.1682,0.4532
John Brown,2002 - 2003,14,401.0,0.5412,0.5556,0.6452,0.5337,0.5571
John Brown,2003 - 2004,34,941.5,0.5201,0.2979,0.6429,0.4567,0.5198
John Brown,2018 - 2019,33,962.0,0.5459,0.2,0.6634,0.4906,0.5672
John Brown,2019 - 2020,21,644.0,0.4716,0.2,0.6078,0.3851,0.4912
John Bryant,2010 - 2011,68,1897.2,0.6024,0.0,0.7424,0.525,0.6409
John Bryant,2011 - 2012,84,2265.0,0.5626,0.4074,0.7172,0.5219,0.5933
John Bryant,2012 - 2013,97,2635.2,0.4821,0.3711,0.766,0.5768,0.5156
John Bryant,2013 - 2014,110,2360.4,0.4603,0.3184,0.7349,0.4152,0.4951
John Bryant,2014 - 2015,112,2453.4,0.5687,0.4157,0.6687,0.6,0.5725
John Bryant,2015 - 2016,100,1891.2,0.5628,0.4091,0.8025,0.5277,0.602
John Bryant,2017 - 2018,68,2113.4,0.5106,0.2737,0.7671,0.5867,0.5316
John Bryant,2018 - 2019,60,1792.8,0.56,0.3415,0.6968,0.6515,0.5651
John Bryant,2019 - 2020,38,837.4,0.5111,0.3673,0.7436,0.4418,0.5202
John Celestand,2004 - 2005,44,1245.6,0.4619,0.3165,0.5781,0.411,0.4504
John Chappell,2011 - 2012,14,348.9,0.5333,0.0,0.3125,0.3497,0.4783
John Collins,2017 - 2018,74,1784.8,0.5761,0.3404,0.7151,0.4353,0.5951
John Collins,2018 - 2019,61,1828.6,0.5596,0.3481,0.7632,0.6497,0.5761
John Cox,2005 - 2006,35,1015.0,0.4248,0.3757,0.7606,0.4404,0.4476
John Cox,2006 - 2007,34,1242.0,0.4147,0.3073,0.6574,0.3945,0.4223
John Cox,2007 - 2008,32,1163.0,0.4515,0.3654,0.7008,0.4944,0.4689
John Cox,2008 - 2009,44,840.2,0.4264,0.3691,0.7,0.438,0.4362
John Cox,2009 - 2010,34,517.8,0.3587,0.3258,0.8197,0.4075,0.4341
John Cox,2010 - 2011,27,923.0,0.4348,0.2455,0.7212,0.4139,0.4515
John Cox,2011 - 2012,30,1065.0,0.426,0.4104,0.7227,0.446,0.4775
John Cox,2012 - 2013,29,653.0,0.4231,0.4,0.7797,0.4074,0.4799
John Cox,2013 - 2014,30,998.0,0.4633,0.3832,0.7027,0.4359,0.4955
John Cox,2014 - 2015,34,1192.0,0.4216,0.2874,0.6436,0.4287,0.4216
John Crotty,1999 - 2000,69,937.0,0.4223,0.4125,0.8602,0.3469,0.5165
John DeGroat,2011 - 2012,44,1227.0,0.4524,0.3517,0.7888,0.5167,0.5012
John DeGroat,2012 - 2013,52,1622.0,0.477,0.3937,0.8494,0.5388,0.5386
John DeGroat,2014 - 2015,61,1800.1,0.4416,0.3832,0.7645,0.5872,0.4905
John DeGroat,2016 - 2017,54,1602.5,0.4557,0.3699,0.7985,0.5186,0.47
John DiBartolomeo,2015 - 2016,37,970.0,0.4048,0.3679,0.6949,0.3608,0.4231
John DiBartolomeo,2016 - 2017,33,924.0,0.4926,0.4353,0.9012,0.447,0.5374
John DiBartolomeo,2017 - 2018,62,1267.7,0.4307,0.399,0.8043,0.3479,0.4753
John DiBartolomeo,2018 - 2019,66,1125.4,0.4123,0.3511,0.8769,0.4985,0.464
John DiBartolomeo,2019 - 2020,12,161.9,0.5,0.4706,0.9474,0.5806,0.5664
John Fields,2011 - 2012,39,1195.0,0.6254,nan,0.452,0.3715,0.5598
John Fields,2012 - 2013,30,911.9,0.6729,nan,0.5189,0.5944,0.6116
John Fields,2014 - 2015,31,942.0,0.6348,0.0,0.5843,0.4979,0.6152
John Fields,2016 - 2017,28,631.0,0.5504,nan,0.6809,0.5166,0.5873
John Florveus,2013 - 2014,26,716.2,0.5792,0.6667,0.5797,0.5027,0.5801
John Florveus,2016 - 2017,32,1104.0,0.5361,nan,0.5602,0.4321,0.5464
John Florveus,2017 - 2018,10,290.4,0.6279,nan,0.5577,0.4718,0.6014
John Florveus,2018 - 2019,25,716.3,0.5619,0.2857,0.6875,0.4495,0.5927
John Florveus,2019 - 2020,19,344.4,0.7538,nan,0.5122,0.3455,0.6604
John Flowers,2014 - 2015,29,838.0,0.4214,0.3419,0.7451,0.4284,0.4294
John Flowers,2015 - 2016,58,1485.0,0.458,0.3816,0.6136,0.4673,0.4481
John Flowers,2017 - 2018,33,1088.7,0.4912,0.4208,0.781,0.5759,0.5082
John Flowers,2018 - 2019,44,1410.1,0.4686,0.3817,0.7983,0.4872,0.4868
John Flowers,2019 - 2020,49,1236.1,0.4545,0.4089,0.7411,0.5517,0.4748
John Ford,2006 - 2007,34,1121.0,0.5186,0.3158,0.7394,0.4657,0.5682
John Ford,2007 - 2008,40,1131.7,0.5906,0.32,0.7571,0.4825,0.6324
John Ford,2008 - 2009,30,786.0,0.5105,0.2812,0.7037,0.4186,0.5462
John Gillon,2019 - 2020,24,661.2,0.4979,0.3778,0.7778,0.5082,0.5327
John Goldsberry,2006 - 2007,64,1911.0,0.4278,0.4016,0.7361,0.27,0.4776
John Goldsberry,2007 - 2008,90,2546.8,0.4778,0.4113,0.8354,0.2772,0.5572
John Goldsberry,2009 - 2010,87,2276.3,0.4409,0.3667,0.7119,0.2381,0.4791
John Goldsberry,2010 - 2011,85,1969.2,0.4073,0.3865,0.6667,0.1838,0.4245
John Goldsberry,2012 - 2013,94,1875.7,0.4396,0.4433,0.6727,0.1935,0.4655
John Harper,2012 - 2013,27,698.1,0.4739,0.4483,0.8602,0.52,0.5427
John Hart,2014 - 2015,28,740.3,0.4047,0.355,0.973,0.5025,0.4278
John Henson,2013 - 2014,70,1856.4,0.5383,0.0,0.5141,0.4196,0.5324
John Henson,2014 - 2015,73,1381.0,0.5685,0.0,0.5497,0.3787,0.5622
John Henson,2016 - 2017,58,1122.5,0.5146,0.0,0.6916,0.3492,0.5588
John Henson,2017 - 2018,76,1969.7,0.5717,0.1429,0.5696,0.3376,0.5667
John Henson,2018 - 2019,14,188.4,0.4627,0.3548,0.6,0.4193,0.4444
John Holland,2011 - 2012,30,886.0,0.4814,0.4118,0.8376,0.4774,0.5443
John Holland,2012 - 2013,45,1114.4,0.4095,0.3207,0.8587,0.4164,0.4466
John Holland,2013 - 2014,36,985.9,0.4032,0.3333,0.8261,0.3854,0.4542
John Holland,2014 - 2015,42,1094.3,0.441,0.3203,0.8014,0.4076,0.4935
John Holland,2018 - 2019,1,0.7,nan,nan,nan,0.0,nan
John Holland,2019 - 2020,15,374.0,0.4474,0.3971,0.8049,0.4332,0.4978
John Linehan,2004 - 2005,28,773.0,0.3892,0.1754,0.8472,0.2962,0.4518
John Linehan,2005 - 2006,37,1080.0,0.3561,0.3696,0.8243,0.4556,0.4511
John Linehan,2009 - 2010,32,855.0,0.3589,0.3013,0.869,0.3813,0.4231
John Linehan,2010 - 2011,31,928.0,0.3527,0.3223,0.8974,0.3136,0.4376
John Linehan,2011 - 2012,33,907.0,0.3367,0.3302,0.8333,0.2404,0.4239
John Little,2009 - 2010,76,1905.0,0.4181,0.25,0.8158,0.2929,0.455
John Little,2010 - 2011,75,1920.5,0.403,0.2296,0.7556,0.2463,0.4151
John Little,2011 - 2012,82,2320.2,0.3889,0.3451,0.641,0.3181,0.4156
John Little,2012 - 2013,55,1377.0,0.4006,0.3545,0.6892,0.2498,0.4331
John Little,2013 - 2014,66,1511.0,0.4182,0.3056,0.7222,0.2475,0.4286
John Little,2014 - 2015,68,1702.0,0.3891,0.2899,0.6957,0.2797,0.4096
John Little,2015 - 2016,97,1952.8,0.4173,0.3814,0.7556,0.2397,0.4504
John Lucas,2011 - 2012,5,94.1,0.45,0.3846,1.0,0.457,0.4545
John McCord,2004 - 2005,36,853.0,0.6069,0.2308,0.672,0.5147,0.6145
John McCord,2005 - 2006,49,1076.2,0.5452,0.2,0.6376,0.4144,0.5705
John McCord,2006 - 2007,49,1051.5,0.527,0.0,0.6602,0.2872,0.5623
John McCord,2007 - 2008,37,1034.3,0.5747,0.375,0.7013,0.3452,0.5983
John McCord,2010 - 2011,29,798.0,0.4962,0.25,0.7326,0.4048,0.548
John Millsap,2017 - 2018,15,417.3,0.3766,0.3,0.9091,0.4649,0.4857
John Mitchell,2017 - 2018,27,449.9,0.628,0.3333,0.5132,0.5512,0.5823
John Mitchell,2018 - 2019,1,18.4,0.5714,nan,nan,0.4348,0.5714
John Nottley,2007 - 2008,10,161.1,0.383,0.3333,0.8,0.2669,0.4098
John Ofoegbu,2011 - 2012,33,969.0,0.5574,0.0,0.6865,0.5418,0.5971
John Palsson,2019 - 2020,13,76.2,0.2778,0.25,nan,0.1837,0.2647
John Petrucelli,2019 - 2020,20,552.0,0.3789,0.3363,0.7778,0.4692,0.4293
John Puk,2014 - 2015,34,922.1,0.4749,0.0,0.6522,0.3817,0.4935
John Redder Bynum,2006 - 2007,62,1154.2,0.4048,0.25,0.5593,0.3032,0.4263
John Redder Bynum,2010 - 2011,68,1609.6,0.4528,0.24,0.6471,0.3007,0.4787
John Redder Bynum,2011 - 2012,64,1432.8,0.3947,0.2857,0.6364,0.2806,0.4599
John Reimold,2013 - 2014,32,1192.9,0.4364,0.3541,0.7757,0.4694,0.4552
John Roberson,2012 - 2013,37,988.3,0.5097,0.5172,0.9184,0.4867,0.5841
John Roberson,2013 - 2014,53,1723.8,0.5,0.4249,0.9187,0.5488,0.5735
John Roberson,2015 - 2016,55,1579.3,0.4766,0.4387,0.9104,0.4863,0.524
John Roberson,2016 - 2017,64,2096.3,0.4851,0.4543,0.9241,0.4999,0.5503
John Roberson,2017 - 2018,51,1362.9,0.4525,0.4209,0.913,0.4622,0.5035
John Salley,1999 - 2000,18,78.0,0.3846,nan,0.7,0.2179,0.5217
John Salmons,2002 - 2003,64,502.0,0.4138,0.3226,0.7429,0.2629,0.4615
John Salmons,2003 - 2004,77,1600.0,0.387,0.3401,0.7717,0.2769,0.4305
John Salmons,2005 - 2006,82,2060.5,0.4203,0.2989,0.775,0.3004,0.495
John Salmons,2006 - 2007,79,2134.5,0.4574,0.3571,0.7794,0.3144,0.5228
John Salmons,2007 - 2008,81,2517.1,0.4768,0.325,0.8231,0.4032,0.5377
John Salmons,2008 - 2009,86,3271.8,0.4658,0.4059,0.832,0.4808,0.5279
John Salmons,2009 - 2010,88,3109.5,0.4373,0.3675,0.8408,0.4387,0.5003
John Salmons,2010 - 2011,73,2554.1,0.4154,0.379,0.8125,0.4009,0.4797
John Salmons,2012 - 2013,76,2278.4,0.3987,0.3708,0.7727,0.2949,0.4328
John Salmons,2013 - 2014,84,1802.5,0.3605,0.3714,0.7736,0.2308,0.3967
John Shurna,2012 - 2013,31,631.0,0.5094,0.5045,0.75,0.3788,0.5302
John Shurna,2013 - 2014,34,852.1,0.4232,0.3788,0.8182,0.4683,0.4528
John Shurna,2014 - 2015,28,698.0,0.4972,0.4797,0.8056,0.3811,0.5237
John Shurna,2015 - 2016,55,1001.7,0.4866,0.4472,0.7083,0.3764,0.5061
John Shurna,2017 - 2018,45,986.0,0.4249,0.3677,0.746,0.3063,0.4501
John Shurna,2018 - 2019,55,1299.4,0.5055,0.4293,0.7755,0.4087,0.5227
John Shurna,2019 - 2020,27,592.8,0.5419,0.4688,0.8222,0.3964,0.572
John Starks,2000 - 2001,75,2122.0,0.398,0.3516,0.8018,0.3294,0.4351
